Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket,Is_Death,Is_Dot,Is_Pressure_Ball,Next_Is_Wicket,Next_Over,Next_Ball,Valid_Next,Bowler_B,Pitch_Batting,Pitch_Bowling,Pitch_Neutral,Batter_Avg_z
33478,24-Jun-22,Batting,Powerplay,5,5,Bowler A,5.34,130.25,1,0,0,0,0,0,5.0,6.0,1,0,True,False,False,-2.6727442986625514
33478,24-Jun-22,Batting,Death,16,1,Bowler A,45.02,160.34,4,0,1,0,0,0,16.0,2.0,1,0,True,False,False,1.381271643443718
33478,24-Jun-22,Batting,Death,16,2,Bowler A,25.74,152.03,2,0,1,0,0,0,16.0,3.0,1,0,True,False,False,-0.5885223929425946
33478,24-Jun-22,Batting,Death,16,3,Bowler A,37.92,146.34,4,0,1,0,0,0,16.0,4.0,1,0,True,False,False,0.6558806860607918
33478,24-Jun-22,Batting,Death,16,4,Bowler A,36.76,151.65,0,0,1,1,1,0,16.0,5.0,1,0,True,False,False,0.5373661071080879
33478,24-Jun-22,Batting,Death,16,5,Bowler A,26.41,173.91,6,0,1,0,0,0,16.0,6.0,1,0,True,False,False,-0.5200700068233606
33478,24-Jun-22,Batting,Death,19,1,Bowler A,33.91,140.23,3,0,1,0,0,0,19.0,2.0,1,0,True,False,False,0.24618804675015263
33478,24-Jun-22,Batting,Death,19,2,Bowler A,18.04,143.43,0,0,1,1,1,0,19.0,3.0,1,0,True,False,False,-1.3752139946114017
33478,24-Jun-22,Batting,Death,19,3,Bowler A,27.37,152.72,1,0,1,0,0,0,19.0,4.0,1,0,True,False,False,-0.4219889759659507
33478,24-Jun-22,Batting,Death,19,4,Bowler A,23.73,140.64,1,0,1,0,0,0,19.0,5.0,1,0,True,False,False,-0.793879551300296
33478,24-Jun-22,Batting,Death,19,5,Bowler A,22.94,124.39,3,0,1,0,0,0,19.0,6.0,1,0,True,False,False,-0.8745920662767059
33641,08-Sep-23,Neutral,Powerplay,1,1,Bowler B,29.0,153.97,0,0,0,1,0,0,1.0,2.0,1,0,False,False,True,-0.2554555589893072
33641,08-Sep-23,Neutral,Powerplay,1,2,Bowler B,40.41,133.97,4,0,0,0,0,0,1.0,3.0,1,0,False,False,True,0.9102783598471976
33641,08-Sep-23,Neutral,Powerplay,1,3,Bowler B,23.17,138.6,1,0,0,0,0,0,1.0,4.0,1,0,False,False,True,-0.8510934859671182
33641,08-Sep-23,Neutral,Powerplay,1,4,Bowler B,26.14,127.3,4,0,0,0,0,1,1.0,5.0,1,0,False,False,True,-0.547655296752007
33641,08-Sep-23,Neutral,Powerplay,1,5,Bowler B,20.98,115.23,0,1,0,1,0,0,1.0,6.0,1,0,False,False,True,-1.0748408376105842
33641,08-Sep-23,Neutral,Powerplay,2,1,Bowler B,29.31,118.86,0,0,0,1,0,0,2.0,2.0,1,0,False,False,True,-0.2237835594416021
33641,08-Sep-23,Neutral,Powerplay,2,2,Bowler B,35.54,124.58,0,0,0,1,0,0,2.0,3.0,1,0,False,False,True,0.41272146372679647
33641,08-Sep-23,Neutral,Powerplay,2,3,Bowler B,27.97,142.89,0,0,0,1,0,0,2.0,4.0,1,0,False,False,True,-0.36068833168006986
33641,08-Sep-23,Neutral,Powerplay,2,4,Bowler B,26.6,131.54,0,0,0,1,0,0,2.0,5.0,1,0,False,False,True,-0.5006581361328314
33641,08-Sep-23,Neutral,Powerplay,2,5,Bowler B,26.51,162.57,3,0,0,0,0,0,2.0,6.0,1,0,False,False,True,-0.5098532327757135
33641,08-Sep-23,Neutral,Death,16,1,Bowler B,32.9,157.04,4,0,1,0,0,0,16.0,2.0,1,0,False,False,True,0.14299862886891967
33641,08-Sep-23,Neutral,Death,16,2,Bowler B,26.6,136.48,6,0,1,0,0,0,16.0,3.0,1,0,False,False,True,-0.5006581361328314
33641,08-Sep-23,Neutral,Death,16,3,Bowler B,38.09,143.22,1,0,1,0,0,0,16.0,4.0,1,0,False,False,True,0.6732492019417915
33641,08-Sep-23,Neutral,Death,16,4,Bowler B,23.19,137.55,2,0,1,0,0,0,16.0,5.0,1,0,False,False,True,-0.8490501311575889
33641,08-Sep-23,Neutral,Death,16,5,Bowler B,48.08,124.74,0,0,1,1,1,1,16.0,6.0,1,0,False,False,True,1.693904929301711
33641,08-Sep-23,Neutral,Death,19,1,Bowler B,39.45,119.47,4,0,1,0,0,0,19.0,2.0,1,0,False,False,True,0.8121973289897886
33641,08-Sep-23,Neutral,Death,19,2,Bowler B,28.02,117.62,2,0,1,0,0,0,19.0,3.0,1,0,False,False,True,-0.35557994465624637
33641,08-Sep-23,Neutral,Death,19,3,Bowler B,38.77,129.35,0,0,1,1,1,0,19.0,4.0,1,0,False,False,True,0.74272326546579
33641,08-Sep-23,Neutral,Death,19,4,Bowler B,29.47,128.84,0,0,1,1,1,0,19.0,5.0,1,0,False,False,True,-0.20743672096536714
33641,08-Sep-23,Neutral,Death,19,5,Bowler B,50.57,129.15,6,0,1,0,0,0,19.0,6.0,1,0,False,False,True,1.9483026030881176
34599,22-Jan-22,Neutral,Powerplay,3,1,Bowler B,35.42,120.54,2,0,0,0,0,0,3.0,2.0,1,0,False,False,True,0.40046133486962054
34599,22-Jan-22,Neutral,Powerplay,3,2,Bowler B,18.0,140.94,6,0,0,0,0,0,3.0,3.0,1,0,False,False,True,-1.3793007042304604
34599,22-Jan-22,Neutral,Powerplay,3,3,Bowler B,30.26,119.13,3,0,0,0,0,0,3.0,4.0,1,0,False,False,True,-0.12672420598895678
34599,22-Jan-22,Neutral,Powerplay,3,4,Bowler B,31.33,128.01,4,0,0,0,0,0,3.0,5.0,1,0,False,False,True,-0.017404723679135845
34599,22-Jan-22,Neutral,Powerplay,3,5,Bowler B,19.59,115.33,4,0,0,0,0,0,3.0,6.0,1,0,False,False,True,-1.2168539968728755
34599,22-Jan-22,Neutral,Death,16,1,Bowler B,58.11,154.26,3,0,1,0,0,0,16.0,2.0,1,0,False,False,True,2.71864736628069
34599,22-Jan-22,Neutral,Death,16,2,Bowler B,48.18,135.35,6,0,1,0,0,0,16.0,3.0,1,0,False,False,True,1.704121703349358
34599,22-Jan-22,Neutral,Death,16,3,Bowler B,50.83,127.25,4,0,1,0,0,0,16.0,4.0,1,0,False,False,True,1.9748662156119994
34599,22-Jan-22,Neutral,Death,16,4,Bowler B,29.37,129.17,0,0,1,1,1,1,16.0,5.0,1,0,False,False,True,-0.21765349501301376
34599,22-Jan-22,Neutral,Death,16,5,Bowler B,47.75,158.66,0,1,1,1,1,1,16.0,6.0,1,0,False,False,True,1.6601895749444766
34599,22-Jan-22,Neutral,Death,19,1,Bowler B,43.72,139.66,4,0,1,0,0,0,19.0,2.0,1,0,False,False,True,1.2484535808243085
34599,22-Jan-22,Neutral,Death,19,2,Bowler B,52.69,156.98,6,0,1,0,0,0,19.0,3.0,1,0,False,False,True,2.1648982128982306
34599,22-Jan-22,Neutral,Death,19,3,Bowler B,22.1,180.42,0,0,1,1,1,1,19.0,4.0,1,0,False,False,True,-0.9604129682769394
34599,22-Jan-22,Neutral,Death,19,4,Bowler B,27.62,163.1,0,1,1,1,1,1,19.0,5.0,1,0,False,False,True,-0.3964470408468336
34599,22-Jan-22,Neutral,Death,19,5,Bowler B,26.54,130.42,0,1,1,1,1,0,19.0,6.0,1,0,False,False,True,-0.5067882005614197
34644,29-Aug-23,Neutral,Powerplay,2,1,Bowler B,23.31,132.84,0,0,0,1,0,0,2.0,2.0,1,0,False,False,True,-0.8367900023004129
34644,29-Aug-23,Neutral,Powerplay,2,2,Bowler B,40.61,141.23,0,0,0,1,0,0,2.0,3.0,1,0,False,False,True,0.9307119079424917
34644,29-Aug-23,Neutral,Powerplay,2,3,Bowler B,41.41,130.96,1,0,0,0,0,0,2.0,4.0,1,0,False,False,True,1.0124461003236662
34644,29-Aug-23,Neutral,Powerplay,2,4,Bowler B,36.83,132.65,0,0,0,1,0,1,2.0,5.0,1,0,False,False,True,0.5445178489414407
34644,29-Aug-23,Neutral,Powerplay,2,5,Bowler B,28.44,118.86,0,0,0,1,0,0,2.0,6.0,1,0,False,False,True,-0.3126694936561294
34644,29-Aug-23,Neutral,Death,18,1,Bowler B,46.17,154.67,1,0,1,0,0,0,18.0,2.0,1,0,False,False,True,1.4987645449916567
34644,29-Aug-23,Neutral,Death,18,2,Bowler B,44.71,137.03,1,0,1,0,0,0,18.0,3.0,1,0,False,False,True,1.3495996438960125
34644,29-Aug-23,Neutral,Death,18,3,Bowler B,47.27,157.08,6,0,1,0,0,0,18.0,4.0,1,0,False,False,True,1.611149059515772
34644,29-Aug-23,Neutral,Death,18,4,Bowler B,23.88,126.57,2,0,1,0,0,0,18.0,5.0,1,0,False,False,True,-0.7785543902288259
34644,29-Aug-23,Neutral,Death,18,5,Bowler B,33.96,197.29,0,0,1,1,1,0,18.0,6.0,1,0,False,False,True,0.2512964337739765
34644,29-Aug-23,Neutral,Death,20,1,Bowler B,38.49,132.62,0,0,1,1,1,0,20.0,2.0,1,0,False,False,True,0.7141162981323788
34644,29-Aug-23,Neutral,Death,20,2,Bowler B,49.7,132.94,0,0,1,1,1,0,20.0,3.0,1,0,False,False,True,1.8594166688735905
34644,29-Aug-23,Neutral,Death,20,3,Bowler B,16.36,165.76,0,0,1,1,1,0,20.0,4.0,1,0,False,False,True,-1.5468557986118687
34644,29-Aug-23,Neutral,Death,20,4,Bowler B,36.36,150.12,6,0,1,0,0,0,20.0,5.0,1,0,False,False,True,0.49649901091750065
34644,29-Aug-23,Neutral,Death,20,5,Bowler B,12.65,168.16,1,0,1,0,0,0,20.0,6.0,1,0,False,False,True,-1.9258981157795667
35185,16-May-22,Batting,Powerplay,3,1,Bowler B,45.55,144.34,0,0,0,1,0,0,3.0,2.0,1,0,True,False,False,1.4354205458962457
35185,16-May-22,Batting,Powerplay,3,2,Bowler B,16.88,128.22,0,0,0,1,0,0,3.0,3.0,1,0,True,False,False,-1.493728573564105
35185,16-May-22,Batting,Powerplay,3,3,Bowler B,33.24,133.85,0,0,0,1,0,0,3.0,4.0,1,0,True,False,False,0.1777356606309193
35185,16-May-22,Batting,Powerplay,3,4,Bowler B,32.71,112.64,4,0,0,0,0,0,3.0,5.0,1,0,True,False,False,0.1235867581783909
35185,16-May-22,Batting,Powerplay,3,5,Bowler B,32.55,135.74,1,0,0,0,0,0,3.0,6.0,1,0,True,False,False,0.10723991970215557
35185,16-May-22,Batting,Powerplay,6,1,Bowler B,29.19,127.43,0,0,0,1,0,0,6.0,2.0,1,0,True,False,False,-0.23604368829877806
35185,16-May-22,Batting,Powerplay,6,2,Bowler B,27.88,133.9,1,0,0,0,0,0,6.0,3.0,1,0,True,False,False,-0.369883428322952
35185,16-May-22,Batting,Powerplay,6,3,Bowler B,12.08,134.99,0,0,0,1,0,0,6.0,4.0,1,0,True,False,False,-1.984133727851154
35185,16-May-22,Batting,Powerplay,6,4,Bowler B,28.59,131.45,0,0,0,1,0,0,6.0,5.0,1,0,True,False,False,-0.2973443325846593
35185,16-May-22,Batting,Powerplay,6,5,Bowler B,32.67,149.26,0,0,0,1,0,0,6.0,6.0,1,0,True,False,False,0.11950004855933224
35185,16-May-22,Batting,Death,18,1,Bowler B,42.81,150.41,6,0,1,0,0,0,18.0,2.0,1,0,True,False,False,1.1554809369907226
35185,16-May-22,Batting,Death,18,2,Bowler B,33.16,145.88,1,0,1,0,0,0,18.0,3.0,1,0,True,False,False,0.16956224139280127
35185,16-May-22,Batting,Death,18,3,Bowler B,43.27,119.84,6,0,1,0,0,0,18.0,4.0,1,0,True,False,False,1.202478097609898
35185,16-May-22,Batting,Death,18,4,Bowler B,36.02,156.13,6,0,1,0,0,0,18.0,5.0,1,0,True,False,False,0.46176197915550177
35185,16-May-22,Batting,Death,18,5,Bowler B,20.42,152.52,2,0,1,0,0,0,18.0,6.0,1,0,True,False,False,-1.1320547722774066
35185,16-May-22,Batting,Death,19,1,Bowler B,20.84,122.57,6,0,1,0,0,0,19.0,2.0,1,0,True,False,False,-1.08914432127729
35185,16-May-22,Batting,Death,19,2,Bowler B,50.74,143.08,4,0,1,0,0,0,19.0,3.0,1,0,True,False,False,1.9656711189691176
35185,16-May-22,Batting,Death,19,3,Bowler B,39.95,117.72,6,0,1,0,0,0,19.0,4.0,1,0,True,False,False,0.8632811992280228
35185,16-May-22,Batting,Death,19,4,Bowler B,41.76,149.25,0,0,1,1,1,1,19.0,5.0,1,0,True,False,False,1.0482048094904302
35185,16-May-22,Batting,Death,19,5,Bowler B,39.43,153.64,0,1,1,1,1,0,19.0,6.0,1,0,True,False,False,0.8101539741802589
36649,28-Aug-23,Batting,Powerplay,3,1,Bowler A,46.37,122.4,1,0,0,0,0,0,3.0,2.0,1,0,True,False,False,1.5191980930869498
36649,28-Aug-23,Batting,Powerplay,3,2,Bowler A,17.7,90.53,1,0,0,0,0,0,3.0,3.0,1,0,True,False,False,-1.409951026373401
36649,28-Aug-23,Batting,Powerplay,3,3,Bowler A,37.27,131.82,0,0,0,1,0,0,3.0,4.0,1,0,True,False,False,0.5894716547510873
36649,28-Aug-23,Batting,Powerplay,3,4,Bowler A,30.38,134.33,0,0,0,1,0,0,3.0,5.0,1,0,True,False,False,-0.11446407713178082
36649,28-Aug-23,Batting,Powerplay,3,5,Bowler A,8.93,108.38,0,0,0,1,0,0,3.0,6.0,1,0,True,False,False,-2.3059621103520294
36649,28-Aug-23,Batting,Powerplay,5,1,Bowler A,39.46,125.93,2,0,0,0,0,0,5.0,2.0,1,0,True,False,False,0.813219006394553
36649,28-Aug-23,Batting,Powerplay,5,2,Bowler A,21.51,135.83,0,0,0,1,0,0,5.0,3.0,1,0,True,False,False,-1.020691935158056
36649,28-Aug-23,Batting,Powerplay,5,3,Bowler A,20.83,116.04,1,0,0,0,0,0,5.0,4.0,1,0,True,False,False,-1.0901659986820547
36649,28-Aug-23,Batting,Powerplay,5,4,Bowler A,35.25,126.77,0,0,0,1,0,0,5.0,5.0,1,0,True,False,False,0.38309281898862074
36649,28-Aug-23,Batting,Powerplay,5,5,Bowler A,28.85,122.96,6,0,0,0,0,0,5.0,6.0,1,0,True,False,False,-0.2707807200607773
36649,28-Aug-23,Batting,Death,16,1,Bowler A,36.45,137.7,2,0,1,0,0,0,16.0,2.0,1,0,True,False,False,0.5056941075603831
36649,28-Aug-23,Batting,Death,16,2,Bowler A,32.31,132.18,1,0,1,0,0,0,16.0,3.0,1,0,True,False,False,0.08271966198780366
36649,28-Aug-23,Batting,Death,16,3,Bowler A,26.12,143.86,1,0,1,0,0,0,16.0,4.0,1,0,True,False,False,-0.5496986515615363
36649,28-Aug-23,Batting,Death,16,4,Bowler A,33.69,151.54,0,0,1,1,1,0,16.0,5.0,1,0,True,False,False,0.22371114384532967
36649,28-Aug-23,Batting,Death,16,5,Bowler A,40.12,146.63,2,0,1,0,0,0,16.0,6.0,1,0,True,False,False,0.8806497151090219
36649,28-Aug-23,Batting,Death,20,1,Bowler A,26.14,155.37,1,0,1,0,0,0,20.0,2.0,1,0,True,False,False,-0.547655296752007
36649,28-Aug-23,Batting,Death,20,2,Bowler A,45.76,150.43,1,0,1,0,0,0,20.0,3.0,1,0,True,False,False,1.456875771396304
36649,28-Aug-23,Batting,Death,20,3,Bowler A,31.01,136.94,1,0,1,0,0,0,20.0,4.0,1,0,True,False,False,-0.05009840063160542
36649,28-Aug-23,Batting,Death,20,4,Bowler A,16.97,118.32,6,0,1,0,0,0,20.0,5.0,1,0,True,False,False,-1.484533476921223
36649,28-Aug-23,Batting,Death,20,5,Bowler A,42.72,180.63,0,0,1,1,1,0,20.0,6.0,1,0,True,False,False,1.14628584034784
36651,12-Apr-23,Batting,Powerplay,5,1,Bowler A,42.6,130.77,4,0,0,0,0,0,5.0,2.0,1,0,True,False,False,1.1340257114906642
36651,12-Apr-23,Batting,Powerplay,5,2,Bowler A,33.36,137.03,0,0,0,1,0,0,5.0,3.0,1,0,True,False,False,0.18999578948809526
36651,12-Apr-23,Batting,Powerplay,5,3,Bowler A,37.25,145.78,3,0,0,0,0,0,5.0,4.0,1,0,True,False,False,0.5874282999415577
36651,12-Apr-23,Batting,Powerplay,5,4,Bowler A,40.06,146.84,0,0,0,1,0,0,5.0,5.0,1,0,True,False,False,0.8745196506804342
36651,12-Apr-23,Batting,Powerplay,5,5,Bowler A,20.91,157.77,0,0,0,1,0,1,5.0,6.0,1,0,True,False,False,-1.0819925794439371
36651,12-Apr-23,Batting,Powerplay,6,1,Bowler A,32.31,166.15,0,0,0,1,0,0,6.0,2.0,1,0,True,False,False,0.08271966198780366
36651,12-Apr-23,Batting,Powerplay,6,2,Bowler A,23.22,127.46,6,0,0,0,0,0,6.0,3.0,1,0,True,False,False,-0.8459850989432951
36651,12-Apr-23,Batting,Powerplay,6,3,Bowler A,19.03,94.99,0,0,0,1,0,0,6.0,4.0,1,0,True,False,False,-1.2740679315396977
36651,12-Apr-23,Batting,Powerplay,6,4,Bowler A,38.04,138.44,2,0,0,0,0,0,6.0,5.0,1,0,True,False,False,0.6681408149179676
36651,12-Apr-23,Batting,Powerplay,6,5,Bowler A,31.04,133.48,4,0,0,0,0,0,6.0,6.0,1,0,True,False,False,-0.047033368417311615
36651,12-Apr-23,Batting,Death,16,1,Bowler A,24.76,147.19,1,0,1,0,0,0,16.0,2.0,1,0,True,False,False,-0.6886467786095334
36651,12-Apr-23,Batting,Death,16,2,Bowler A,27.02,140.02,0,0,1,1,1,0,16.0,3.0,1,0,True,False,False,-0.4577476851327148
36651,12-Apr-23,Batting,Death,16,3,Bowler A,42.72,132.4,0,0,1,1,1,0,16.0,4.0,1,0,True,False,False,1.14628584034784
36651,12-Apr-23,Batting,Death,16,4,Bowler A,48.63,162.29,1,0,1,0,0,0,16.0,5.0,1,0,True,False,False,1.7500971865637691
36651,12-Apr-23,Batting,Death,16,5,Bowler A,36.8,157.46,3,0,1,0,0,0,16.0,6.0,1,0,True,False,False,0.5414528167271465
36651,12-Apr-23,Batting,Death,19,1,Bowler A,22.91,138.3,1,0,1,0,0,0,19.0,2.0,1,0,True,False,False,-0.8776570984910002
36651,12-Apr-23,Batting,Death,19,2,Bowler A,29.64,181.19,3,0,1,0,0,0,19.0,3.0,1,0,True,False,False,-0.19006820508436734
36651,12-Apr-23,Batting,Death,19,3,Bowler A,36.48,146.26,0,0,1,1,1,0,19.0,4.0,1,0,True,False,False,0.5087591397746766
36651,12-Apr-23,Batting,Death,19,4,Bowler A,40.37,120.18,0,0,1,1,1,0,19.0,5.0,1,0,True,False,False,0.906191650228139
36651,12-Apr-23,Batting,Death,19,5,Bowler A,43.9,151.66,4,0,1,0,0,0,19.0,6.0,1,0,True,False,False,1.2668437741100729
36709,16-Jan-22,Neutral,Powerplay,6,1,Bowler B,25.78,138.19,3,0,0,0,0,0,6.0,2.0,1,0,False,False,True,-0.5844356833235356
36709,16-Jan-22,Neutral,Powerplay,6,2,Bowler B,29.0,133.41,1,0,0,0,0,0,6.0,3.0,1,0,False,False,True,-0.2554555589893072
36709,16-Jan-22,Neutral,Powerplay,6,3,Bowler B,32.17,138.39,4,0,0,0,0,0,6.0,4.0,1,0,False,False,True,0.06841617832109802
36709,16-Jan-22,Neutral,Powerplay,6,4,Bowler B,27.27,107.84,1,0,0,0,0,0,6.0,5.0,1,0,False,False,True,-0.4322057500135977
36709,16-Jan-22,Neutral,Powerplay,6,5,Bowler B,25.36,139.5,6,0,0,0,0,0,6.0,6.0,1,0,False,False,True,-0.6273461343236525
36709,16-Jan-22,Neutral,Death,17,1,Bowler B,33.54,122.08,6,0,1,0,0,0,17.0,2.0,1,0,False,False,True,0.20838598277385956
36709,16-Jan-22,Neutral,Death,17,2,Bowler B,55.02,150.88,2,0,1,0,0,0,17.0,3.0,1,0,False,False,True,2.4029490482084026
36709,16-Jan-22,Neutral,Death,17,3,Bowler B,30.1,165.59,2,0,1,0,0,0,17.0,4.0,1,0,False,False,True,-0.14307104446519175
36709,16-Jan-22,Neutral,Death,17,4,Bowler B,38.71,135.3,4,0,1,0,0,0,17.0,5.0,1,0,False,False,True,0.7365932010372017
36709,16-Jan-22,Neutral,Death,17,5,Bowler B,36.03,144.64,1,0,1,0,0,0,17.0,6.0,1,0,False,False,True,0.46278365656026627
36709,16-Jan-22,Neutral,Death,20,1,Bowler B,16.94,123.63,4,0,1,0,0,0,20.0,2.0,1,0,False,False,True,-1.4875985091355168
36709,16-Jan-22,Neutral,Death,20,2,Bowler B,40.29,177.12,0,0,1,1,1,0,20.0,3.0,1,0,False,False,True,0.8980182309900218
36709,16-Jan-22,Neutral,Death,20,3,Bowler B,36.99,159.21,0,0,1,1,1,0,20.0,4.0,1,0,False,False,True,0.560864687417676
36709,16-Jan-22,Neutral,Death,20,4,Bowler B,30.0,160.64,6,0,1,0,0,0,20.0,5.0,1,0,False,False,True,-0.15328781851283874
36709,16-Jan-22,Neutral,Death,20,5,Bowler B,10.57,129.66,6,0,1,0,0,0,20.0,6.0,1,0,False,False,True,-2.138407015970621
36797,15-Apr-23,Bowling,Powerplay,2,1,Bowler A,25.64,130.54,0,0,0,1,0,0,2.0,2.0,1,0,False,True,False,-0.5987391669902412
36797,15-Apr-23,Bowling,Powerplay,2,2,Bowler A,33.48,131.82,4,0,0,0,0,0,2.0,3.0,1,0,False,True,False,0.2022559183452712
36797,15-Apr-23,Bowling,Powerplay,2,3,Bowler A,28.17,135.51,2,0,0,0,0,0,2.0,4.0,1,0,False,True,False,-0.34025478358477584
36797,15-Apr-23,Bowling,Powerplay,2,4,Bowler A,31.48,145.02,0,0,0,1,0,0,2.0,5.0,1,0,False,True,False,-0.002079562607665358
36797,15-Apr-23,Bowling,Powerplay,2,5,Bowler A,37.17,128.56,0,0,0,1,0,0,2.0,6.0,1,0,False,True,False,0.5792548807034403
36797,15-Apr-23,Bowling,Powerplay,6,1,Bowler A,33.8,128.42,1,0,0,0,0,0,6.0,2.0,1,0,False,True,False,0.23494959529774115
36797,15-Apr-23,Bowling,Powerplay,6,2,Bowler A,35.23,109.28,0,0,0,1,0,0,6.0,3.0,1,0,False,True,False,0.381049464179091
36797,15-Apr-23,Bowling,Powerplay,6,3,Bowler A,21.82,106.19,4,0,0,0,0,0,6.0,4.0,1,0,False,True,False,-0.9890199356103507
36797,15-Apr-23,Bowling,Powerplay,6,4,Bowler A,44.22,130.05,0,0,0,1,0,0,6.0,5.0,1,0,False,True,False,1.2995374510625428
36797,15-Apr-23,Bowling,Powerplay,6,5,Bowler A,33.25,132.35,0,0,0,1,0,0,6.0,6.0,1,0,False,True,False,0.17875733803568378
36797,15-Apr-23,Bowling,Death,16,1,Bowler A,39.58,184.79,3,0,1,0,0,0,16.0,2.0,1,0,False,True,False,0.825479135251729
36797,15-Apr-23,Bowling,Death,16,2,Bowler A,14.68,126.15,1,0,1,0,0,0,16.0,3.0,1,0,False,True,False,-1.7184976026123358
36797,15-Apr-23,Bowling,Death,16,3,Bowler A,36.96,145.31,0,0,1,1,1,0,16.0,4.0,1,0,False,True,False,0.5577996552033819
36797,15-Apr-23,Bowling,Death,16,4,Bowler A,55.78,157.25,0,0,1,1,1,0,16.0,5.0,1,0,False,True,False,2.4805965309705185
36797,15-Apr-23,Bowling,Death,16,5,Bowler A,10.37,133.97,0,0,1,1,1,0,16.0,6.0,1,0,False,True,False,-2.158840564065915
36797,15-Apr-23,Bowling,Death,20,1,Bowler A,22.83,172.85,1,0,1,0,0,0,20.0,2.0,1,0,False,True,False,-0.8858305177291178
36797,15-Apr-23,Bowling,Death,20,2,Bowler A,47.21,150.46,0,0,1,1,1,0,20.0,3.0,1,0,False,True,False,1.6050189950871836
36797,15-Apr-23,Bowling,Death,20,3,Bowler A,53.02,123.45,1,0,1,0,0,0,20.0,4.0,1,0,False,True,False,2.1986135672554656
36797,15-Apr-23,Bowling,Death,20,4,Bowler A,13.56,137.37,1,0,1,0,0,0,20.0,5.0,1,0,False,True,False,-1.8329254719459802
36797,15-Apr-23,Bowling,Death,20,5,Bowler A,49.97,174.3,0,0,1,1,1,0,20.0,6.0,1,0,False,True,False,1.8870019588022364
36872,14-May-22,Neutral,Powerplay,2,1,Bowler A,35.71,156.09,0,0,0,1,0,0,2.0,2.0,1,0,False,False,True,0.4300899796077963
36872,14-May-22,Neutral,Powerplay,2,2,Bowler A,22.93,115.38,1,0,0,0,0,0,2.0,3.0,1,0,False,False,True,-0.8756137436814708
36872,14-May-22,Neutral,Powerplay,2,3,Bowler A,37.45,139.63,3,0,0,0,0,0,2.0,4.0,1,0,False,False,True,0.6078618480368516
36872,14-May-22,Neutral,Powerplay,2,4,Bowler A,26.35,121.41,2,0,0,0,0,0,2.0,5.0,1,0,False,False,True,-0.5262000712519485
36872,14-May-22,Neutral,Powerplay,2,5,Bowler A,38.35,126.22,1,0,0,0,0,0,2.0,6.0,1,0,False,False,True,0.6998128144656731
36872,14-May-22,Neutral,Powerplay,6,1,Bowler A,23.41,107.41,2,0,0,0,0,0,6.0,2.0,1,0,False,False,True,-0.8265732282527659
36872,14-May-22,Neutral,Powerplay,6,2,Bowler A,32.11,109.37,2,0,0,0,0,0,6.0,3.0,1,0,False,False,True,0.062286113892509674
36872,14-May-22,Neutral,Powerplay,6,3,Bowler A,27.96,116.6,0,0,0,1,0,0,6.0,4.0,1,0,False,False,True,-0.3617100090848343
36872,14-May-22,Neutral,Powerplay,6,4,Bowler A,21.31,139.07,4,0,0,0,0,0,6.0,5.0,1,0,False,False,True,-1.0411254832533499
36872,14-May-22,Neutral,Powerplay,6,5,Bowler A,17.21,125.37,0,0,0,1,0,0,6.0,6.0,1,0,False,False,True,-1.4600132192068704
36872,14-May-22,Neutral,Death,17,1,Bowler A,45.7,151.32,0,0,1,1,1,0,17.0,2.0,1,0,False,False,True,1.4507457069677165
36872,14-May-22,Neutral,Death,17,2,Bowler A,40.74,142.69,2,0,1,0,0,0,17.0,3.0,1,0,False,False,True,0.9439937142044328
36872,14-May-22,Neutral,Death,17,3,Bowler A,35.13,142.49,1,0,1,0,0,0,17.0,4.0,1,0,False,False,True,0.37083269013144476
36872,14-May-22,Neutral,Death,17,4,Bowler A,18.97,134.32,2,0,1,0,0,0,17.0,5.0,1,0,False,False,True,-1.280197995968286
36872,14-May-22,Neutral,Death,17,5,Bowler A,41.05,138.17,3,0,1,0,0,0,17.0,6.0,1,0,False,False,True,0.9756657137521375
36872,14-May-22,Neutral,Death,18,1,Bowler A,39.35,183.44,1,0,1,0,0,0,18.0,2.0,1,0,False,False,True,0.8019805549421416
36872,14-May-22,Neutral,Death,18,2,Bowler A,30.57,174.41,3,0,1,0,0,0,18.0,3.0,1,0,False,False,True,-0.09505220644125167
36872,14-May-22,Neutral,Death,18,3,Bowler A,30.41,145.83,6,0,1,0,0,0,18.0,4.0,1,0,False,False,True,-0.11139904491748664
36872,14-May-22,Neutral,Death,18,4,Bowler A,47.96,140.66,0,0,1,1,1,0,18.0,5.0,1,0,False,False,True,1.681644800444535
36872,14-May-22,Neutral,Death,18,5,Bowler A,43.75,156.86,0,0,1,1,1,0,18.0,6.0,1,0,False,False,True,1.2515186130386027
37268,05-May-22,Bowling,Powerplay,2,1,Bowler B,28.68,114.09,0,0,0,1,0,0,2.0,2.0,1,0,False,True,False,-0.28814923594177716
37268,05-May-22,Bowling,Powerplay,2,2,Bowler B,39.2,108.25,0,0,0,1,0,1,2.0,3.0,1,0,False,True,False,0.7866553938706715
37268,05-May-22,Bowling,Powerplay,2,3,Bowler B,17.18,140.09,0,0,0,1,0,0,2.0,4.0,1,0,False,True,False,-1.4630782514211644
37268,05-May-22,Bowling,Powerplay,2,4,Bowler B,27.75,129.0,0,0,0,1,0,0,2.0,5.0,1,0,False,True,False,-0.38316523458489277
