Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket
28058,16-Oct-22,Batting,Death,19,2,Bowler A,38.67,186.76,0,0
53617,09-Oct-22,Neutral,Death,19,2,Bowler A,43.17,161.9,0,0
71331,19-Feb-22,Neutral,Death,18,2,Bowler B,42.36,137.25,1,0
85561,18-Oct-22,Neutral,Powerplay,3,1,Bowler B,36.16,136.98,1,0
77957,21-Mar-22,Neutral,Powerplay,1,3,Bowler A,15,92.4,2,0
72912,28-Oct-22,Neutral,Death,20,2,Bowler A,22.08,158.54,1,0
56433,28-Jan-23,Neutral,Death,18,1,Bowler A,31.46,144.16,0,0
99882,12-Mar-22,Neutral,Powerplay,5,4,Bowler B,19.88,130.91,0,0
47158,02-Oct-23,Bowling,Death,18,3,Bowler A,52.62,144.34,1,0
33401,27-Aug-23,Neutral,Powerplay,2,6,Bowler B,27.82,139.92,6,0
73788,07-Jul-23,Batting,Powerplay,3,6,Bowler B,27.53,157.77,4,0
45687,27-May-22,Batting,Death,20,5,Bowler B,53.19,159.35,4,0
64380,15-Mar-22,Neutral,Death,18,1,Bowler B,31.25,149.02,1,0
88515,01-Dec-23,Neutral,Powerplay,2,3,Bowler B,42.8,115.84,0,0
69269,15-May-22,Bowling,Powerplay,3,6,Bowler B,23.25,124.36,0,0
73788,07-Jul-23,Batting,Death,16,1,Bowler B,34.34,174.49,2,0
16523,20-Oct-23,Bowling,Powerplay,4,1,Bowler A,24.61,109.52,2,0
20547,12-Oct-23,Bowling,Powerplay,1,2,Bowler B,16.98,155.5,0,0
36651,12-Apr-23,Batting,Powerplay,6,6,Bowler A,19.33,139.91,2,0
11943,15-Mar-22,Batting,Death,19,1,Bowler B,23.83,131.87,1,0
72912,28-Oct-22,Neutral,Powerplay,1,1,Bowler A,32.58,129.07,0,0
35185,16-May-22,Batting,Powerplay,3,1,Bowler B,45.55,144.34,0,0
64748,13-Nov-23,Bowling,Powerplay,3,5,Bowler A,46.52,101.99,0,0
85561,18-Oct-22,Neutral,Death,16,3,Bowler B,34.88,133.36,1,0
97235,27-Oct-22,Batting,Powerplay,3,5,Bowler A,27.83,103.84,0,0
71331,19-Feb-22,Neutral,Death,18,5,Bowler B,50.25,141.1,0,1
37798,29-May-23,Bowling,Powerplay,3,4,Bowler A,19.77,109.71,1,0
40988,16-Feb-23,Neutral,Powerplay,3,3,Bowler A,26,128.35,1,0
23186,17-Mar-22,Bowling,Death,17,4,Bowler A,59.8,167.2,2,0
91588,19-Feb-23,Bowling,Death,20,5,Bowler A,51.92,103.48,0,0
89756,12-Jun-22,Batting,Powerplay,3,5,Bowler B,28.41,131.67,1,0
80631,15-Mar-22,Neutral,Powerplay,1,2,Bowler B,36.98,136.43,6,0
11943,15-Mar-22,Batting,Powerplay,6,5,Bowler B,29.62,110.9,6,0
62269,03-Nov-23,Batting,Powerplay,6,4,Bowler A,45.25,147.58,4,0
69902,03-Apr-23,Bowling,Powerplay,4,2,Bowler A,18.5,145.87,0,0
38688,16-Jul-23,Bowling,Powerplay,2,2,Bowler B,25.52,139.21,0,0
38797,02-Nov-22,Bowling,Death,18,5,Bowler A,27.23,149.35,0,0
60345,08-Feb-22,Batting,Powerplay,1,6,Bowler A,12.22,143,0,0
19223,05-Aug-22,Bowling,Powerplay,5,1,Bowler B,25.52,132.21,4,0
44072,26-May-23,Batting,Death,17,2,Bowler B,36.16,182.88,6,0
32778,03-May-22,Bowling,Powerplay,3,4,Bowler B,32.49,147.09,0,0
34644,29-Aug-23,Neutral,Death,18,6,Bowler B,43.14,105.92,4,0
62269,03-Nov-23,Batting,Powerplay,6,2,Bowler A,36.19,131.37,0,0
91550,11-Nov-22,Bowling,Death,20,4,Bowler B,15.03,142.24,4,0
97694,01-Sep-22,Bowling,Powerplay,6,5,Bowler B,21.2,125.82,0,1
53168,25-Jun-23,Batting,Death,16,4,Bowler B,34.62,166.38,0,1
24645,21-Jan-23,Batting,Powerplay,1,4,Bowler A,20.04,127.28,1,0
43892,25-Jun-23,Batting,Death,17,6,Bowler A,41.44,132.07,0,0
78619,19-Oct-23,Batting,Death,20,3,Bowler A,21.69,155.57,0,0
90102,07-Mar-22,Batting,Powerplay,5,4,Bowler A,21.46,98.59,3,0
44961,02-Feb-22,Neutral,Powerplay,4,2,Bowler B,13.96,130.76,1,0
99317,12-Sep-22,Batting,Powerplay,6,3,Bowler A,34.63,143.84,4,0
80792,11-Aug-23,Batting,Powerplay,6,3,Bowler A,35.33,146.36,0,0
69821,08-Mar-23,Neutral,Powerplay,1,2,Bowler B,20.59,122,1,0
53168,25-Jun-23,Batting,Death,20,2,Bowler B,24.86,156.78,6,0
86907,12-Jul-23,Neutral,Death,18,3,Bowler B,34.02,133.96,0,0
67439,19-Jan-23,Batting,Death,17,5,Bowler B,40.67,134.54,0,0
96402,30-Nov-23,Batting,Death,19,3,Bowler A,41.49,165.15,0,0
44207,26-Jan-22,Neutral,Death,17,1,Bowler A,42.28,163.27,2,0
98223,20-Apr-23,Bowling,Powerplay,4,2,Bowler A,31.57,147.04,3,0
33459,13-May-23,Batting,Death,18,2,Bowler B,24.77,178.43,6,0
32097,17-Jun-23,Bowling,Death,20,5,Bowler B,19.3,156.73,0,0
71331,19-Feb-22,Neutral,Death,18,6,Bowler B,23.78,169.45,4,0
74325,17-Jun-22,Bowling,Powerplay,4,3,Bowler B,6.02,146.63,0,0
66700,11-Nov-23,Bowling,Death,20,4,Bowler A,29.35,141.79,0,0
26679,16-May-23,Batting,Powerplay,4,5,Bowler B,24.31,122.32,6,0
39545,12-Sep-22,Batting,Powerplay,1,1,Bowler A,22.51,117.35,2,0
60710,15-Mar-22,Batting,Death,20,5,Bowler B,29.96,140,2,0
44961,02-Feb-22,Neutral,Death,17,3,Bowler B,25.55,152.48,0,0
35185,16-May-22,Batting,Death,19,6,Bowler B,37.34,173.3,2,0
74783,14-Jan-22,Batting,Powerplay,2,5,Bowler B,47.19,137.97,0,1
16473,05-Dec-22,Neutral,Powerplay,2,5,Bowler B,20.8,123.8,0,0
52823,11-Dec-22,Neutral,Death,17,4,Bowler A,45.23,198.8,1,0
61516,01-Feb-23,Bowling,Death,19,2,Bowler B,28.94,146.86,1,0
60629,19-Jan-23,Batting,Powerplay,1,1,Bowler B,22.06,139.78,1,0
44207,26-Jan-22,Neutral,Powerplay,2,5,Bowler A,18.9,125.87,2,0
14861,02-Nov-23,Bowling,Powerplay,3,2,Bowler B,34.17,156.29,1,0
67149,12-Nov-23,Batting,Death,16,5,Bowler A,33.19,111.03,0,0
40988,16-Feb-23,Neutral,Powerplay,3,6,Bowler A,13.83,120.37,0,1
83177,21-Jun-23,Batting,Death,17,2,Bowler A,29.71,140.16,1,0
82131,05-May-23,Bowling,Death,20,4,Bowler B,37.08,145.82,0,0
39738,18-Sep-23,Neutral,Death,19,3,Bowler B,37.48,152.46,2,0
24645,21-Jan-23,Batting,Powerplay,1,6,Bowler A,23.31,134.94,0,0
69821,08-Mar-23,Neutral,Powerplay,1,1,Bowler B,29.61,124.82,2,0
67541,20-Feb-23,Neutral,Death,20,3,Bowler B,30.11,155.86,0,1
96402,30-Nov-23,Batting,Death,16,2,Bowler A,33.01,162.66,0,0
30316,16-Jul-22,Batting,Powerplay,1,4,Bowler A,28.65,120.53,0,0
67541,20-Feb-23,Neutral,Powerplay,6,3,Bowler B,34.78,130.51,0,0
30079,16-Jan-23,Bowling,Powerplay,4,3,Bowler A,19.99,157.81,0,0
67541,20-Feb-23,Neutral,Powerplay,2,3,Bowler B,26.56,140.66,1,0
78619,19-Oct-23,Batting,Death,20,6,Bowler A,27.3,138.79,2,0
23565,15-May-23,Batting,Powerplay,2,2,Bowler B,27.72,143.59,1,0
43487,09-Jul-23,Neutral,Death,17,3,Bowler A,27.83,153.14,2,0
60697,21-Mar-22,Bowling,Death,17,4,Bowler B,38.29,95.62,0,1
84264,14-Sep-22,Batting,Death,19,3,Bowler B,39.99,143.21,0,0
94878,04-Jun-23,Neutral,Death,19,2,Bowler A,42.28,151.04,0,0
43892,25-Jun-23,Batting,Powerplay,2,2,Bowler A,15.67,140.13,0,0
55406,26-May-23,Neutral,Death,18,3,Bowler B,32.26,154.99,1,0
87360,17-Apr-23,Batting,Powerplay,6,3,Bowler A,33.55,128.66,0,0
52154,07-Aug-23,Neutral,Powerplay,2,5,Bowler B,21.07,127.41,0,0
77194,29-Jan-23,Neutral,Death,19,2,Bowler A,23.89,124.17,0,0
90893,15-May-22,Batting,Powerplay,6,2,Bowler B,43.34,142.44,0,0
89431,30-Jan-22,Batting,Powerplay,2,3,Bowler A,20.38,134.82,3,0
56157,16-Feb-23,Neutral,Powerplay,5,6,Bowler A,33.67,134.97,2,0
76553,09-Jun-22,Batting,Powerplay,1,2,Bowler B,40.42,104.96,1,0
28058,16-Oct-22,Batting,Death,19,6,Bowler A,33.96,146.62,4,0
90055,28-Jan-22,Bowling,Death,17,5,Bowler A,33.77,151.87,1,0
52823,11-Dec-22,Neutral,Death,17,2,Bowler A,10.01,195.82,0,0
44961,02-Feb-22,Neutral,Death,17,5,Bowler B,41.07,128.53,0,0
97154,24-Nov-22,Batting,Powerplay,6,2,Bowler B,30.31,153.78,0,0
24645,21-Jan-23,Batting,Death,17,3,Bowler A,17.29,159.43,1,0
27349,20-May-23,Neutral,Death,19,3,Bowler B,24.68,162.15,0,0
14311,02-Jul-22,Batting,Powerplay,4,4,Bowler A,30.88,116.34,0,0
66478,22-Mar-23,Neutral,Powerplay,2,2,Bowler B,29.03,94.55,1,0
49321,23-Oct-22,Batting,Powerplay,3,6,Bowler A,37.56,137.17,4,0
40988,16-Feb-23,Neutral,Death,18,4,Bowler A,38.98,170.33,0,0
90097,02-Jun-22,Bowling,Death,17,2,Bowler A,31.22,160.94,0,0
41422,29-Jul-23,Batting,Powerplay,5,2,Bowler A,26.62,127.45,0,0
27857,13-Jan-23,Batting,Death,20,2,Bowler B,33.09,155.83,0,0
67149,12-Nov-23,Batting,Death,16,1,Bowler A,31.01,156,4,0
61516,01-Feb-23,Bowling,Powerplay,5,4,Bowler B,29.12,130.83,0,0
55812,19-Dec-22,Bowling,Death,20,6,Bowler B,20.43,137.5,0,0
38797,02-Nov-22,Bowling,Death,18,2,Bowler A,43.99,150.75,2,0
32778,03-May-22,Bowling,Powerplay,3,5,Bowler B,27.67,104.77,1,0
59047,15-Apr-23,Neutral,Powerplay,4,5,Bowler A,31.94,142.5,3,0
13641,03-Apr-22,Bowling,Powerplay,3,6,Bowler A,26.64,117.81,2,0
94878,04-Jun-23,Neutral,Death,19,5,Bowler A,36.39,159.05,4,0
63625,04-May-22,Batting,Powerplay,4,2,Bowler B,22.26,142.34,0,0
90102,07-Mar-22,Batting,Powerplay,1,5,Bowler A,36.19,138.89,0,0
66700,11-Nov-23,Bowling,Powerplay,2,2,Bowler A,20.21,129.92,1,0
55812,19-Dec-22,Bowling,Powerplay,6,3,Bowler B,24.33,124.06,0,0
60710,15-Mar-22,Batting,Powerplay,2,2,Bowler B,36.06,149.59,0,0
90102,07-Mar-22,Batting,Death,19,6,Bowler A,23.89,148.97,0,0
44207,26-Jan-22,Neutral,Death,17,2,Bowler A,39.47,163.31,4,0
55242,19-Aug-23,Neutral,Powerplay,6,5,Bowler A,24.51,129.01,1,0
66478,22-Mar-23,Neutral,Powerplay,3,5,Bowler B,16.91,122.14,0,0
89756,12-Jun-22,Batting,Powerplay,1,5,Bowler B,35.86,115.58,0,0
61516,01-Feb-23,Bowling,Death,19,4,Bowler B,25.45,166.93,0,0
14311,02-Jul-22,Batting,Death,17,2,Bowler A,55.92,149.29,0,0
11982,14-Mar-22,Bowling,Powerplay,2,6,Bowler B,31.98,137.43,1,0
67439,19-Jan-23,Batting,Death,17,6,Bowler B,36.2,130.14,0,1
74325,17-Jun-22,Bowling,Powerplay,6,4,Bowler B,33.19,135.6,0,0
68414,10-Jul-22,Neutral,Death,17,2,Bowler B,33.21,148.09,0,1
67149,12-Nov-23,Batting,Powerplay,1,5,Bowler A,37.55,115.28,4,0
64748,13-Nov-23,Bowling,Death,17,3,Bowler A,50.43,176.47,0,0
56433,28-Jan-23,Neutral,Death,19,2,Bowler A,49.09,140.25,1,0
67541,20-Feb-23,Neutral,Powerplay,2,4,Bowler B,29.61,143.55,1,0
77957,21-Mar-22,Neutral,Powerplay,1,5,Bowler A,52.79,126.13,0,0
19921,24-May-22,Batting,Death,18,1,Bowler A,48.74,137.47,0,0
76553,09-Jun-22,Batting,Death,17,6,Bowler B,25.57,131.49,6,0
51568,17-Sep-22,Neutral,Powerplay,1,4,Bowler A,18.64,102.97,4,0
20129,26-May-23,Batting,Death,16,4,Bowler A,40.15,137.03,3,0
92124,03-Oct-23,Neutral,Powerplay,5,1,Bowler B,34.42,154.45,0,0
91550,11-Nov-22,Bowling,Death,20,2,Bowler B,14.56,162.82,1,0
53950,02-Jul-23,Batting,Death,19,6,Bowler B,37.33,134.4,6,0
60697,21-Mar-22,Bowling,Death,17,3,Bowler B,34.17,177.55,4,0
55406,26-May-23,Neutral,Powerplay,4,2,Bowler B,22.27,144.13,0,0
93087,21-Apr-22,Batting,Death,19,4,Bowler A,27.35,102.05,2,0
93087,21-Apr-22,Batting,Powerplay,2,6,Bowler A,28.59,127.75,1,0
85561,18-Oct-22,Neutral,Death,16,2,Bowler B,38.75,108.79,2,0
39550,06-Jun-23,Neutral,Death,17,1,Bowler A,28.51,123.47,0,0
90102,07-Mar-22,Batting,Powerplay,1,6,Bowler A,27.94,149.69,0,0
20129,26-May-23,Batting,Death,19,4,Bowler A,33.13,131.44,2,0
94878,04-Jun-23,Neutral,Powerplay,2,5,Bowler A,34.78,148.34,1,0
30079,16-Jan-23,Bowling,Death,17,4,Bowler A,31.52,153.97,1,0
66478,22-Mar-23,Neutral,Death,17,2,Bowler B,19.51,180.08,1,0
36651,12-Apr-23,Batting,Death,16,5,Bowler A,36.8,157.46,3,0
13271,03-Mar-23,Bowling,Death,20,2,Bowler A,23.23,155.57,2,0
45909,09-Sep-22,Batting,Death,19,2,Bowler A,33.91,148.89,4,0
79806,11-Aug-23,Batting,Death,20,3,Bowler A,33.17,116.6,0,0
27857,13-Jan-23,Batting,Death,20,6,Bowler B,43.28,166.87,1,0
19921,24-May-22,Batting,Powerplay,3,1,Bowler A,19.98,129.36,0,0
28058,16-Oct-22,Batting,Powerplay,2,4,Bowler A,27.6,125.46,0,0
60629,19-Jan-23,Batting,Death,16,2,Bowler B,36.29,149.44,1,0
64380,15-Mar-22,Neutral,Powerplay,2,1,Bowler B,31.37,142.12,6,0
66700,11-Nov-23,Bowling,Powerplay,1,6,Bowler A,29.53,133.62,1,0
60710,15-Mar-22,Batting,Death,20,6,Bowler B,27.62,157.21,0,0
11935,28-Jan-23,Batting,Death,17,6,Bowler B,39.79,153.12,1,0
60710,15-Mar-22,Batting,Death,18,6,Bowler B,40.56,150.99,0,0
32097,17-Jun-23,Bowling,Death,20,1,Bowler B,35.26,151.43,0,0
66700,11-Nov-23,Bowling,Powerplay,2,4,Bowler A,13.35,133.01,2,0
33401,27-Aug-23,Neutral,Powerplay,3,6,Bowler B,33.23,137.15,1,0
59056,30-Dec-22,Batting,Powerplay,2,6,Bowler A,17.69,134.39,0,0
35185,16-May-22,Batting,Powerplay,6,4,Bowler B,28.59,131.45,0,0
44961,02-Feb-22,Neutral,Death,18,4,Bowler B,43.88,177.97,2,0
46292,09-Mar-23,Neutral,Powerplay,3,6,Bowler B,18,135.58,0,0
17491,11-Jul-22,Bowling,Death,18,2,Bowler A,40.7,158.95,2,0
67439,19-Jan-23,Batting,Death,18,4,Bowler B,41.11,154.45,0,0
68914,20-Apr-22,Bowling,Death,18,5,Bowler B,41.36,166.94,0,1
59056,30-Dec-22,Batting,Death,18,5,Bowler A,25.75,118.05,0,0
55406,26-May-23,Neutral,Powerplay,4,2,Bowler B,32.82,127.73,0,0
62269,03-Nov-23,Batting,Death,19,4,Bowler A,40.06,110.05,1,0
52154,07-Aug-23,Neutral,Death,17,3,Bowler B,51.42,170.09,2,0
98177,18-Jul-22,Neutral,Powerplay,1,2,Bowler A,23.17,109.25,0,0
95473,11-Dec-22,Batting,Powerplay,3,4,Bowler A,35.92,148.9,4,0
27857,13-Jan-23,Batting,Powerplay,3,2,Bowler B,20.25,156.85,2,0
94717,29-Dec-22,Neutral,Death,19,6,Bowler A,44.87,165.28,0,0
59047,15-Apr-23,Neutral,Powerplay,4,2,Bowler A,38.86,156.88,1,0
55406,26-May-23,Neutral,Death,16,1,Bowler B,50.1,174.24,4,0
23186,17-Mar-22,Bowling,Death,19,5,Bowler A,46.08,134.85,2,0
20547,12-Oct-23,Bowling,Death,19,5,Bowler B,33.84,175.38,1,0
33401,27-Aug-23,Neutral,Powerplay,2,5,Bowler B,23.51,126.47,1,0
93324,01-May-23,Batting,Death,19,6,Bowler B,27.39,161.42,6,0
67541,20-Feb-23,Neutral,Death,17,2,Bowler B,3,133.22,0,0
49282,23-Oct-23,Batting,Death,18,2,Bowler A,19.65,205.92,1,0
32097,17-Jun-23,Bowling,Powerplay,2,3,Bowler B,29.77,138.69,4,0
11951,17-Jan-22,Bowling,Death,17,4,Bowler A,14.46,197.06,0,1
19921,24-May-22,Batting,Powerplay,5,6,Bowler A,38.08,128.71,3,0
82588,08-Jun-22,Bowling,Powerplay,1,2,Bowler A,31.82,95.85,0,0
93087,21-Apr-22,Batting,Powerplay,3,6,Bowler A,25.12,119.08,4,0
36797,15-Apr-23,Bowling,Powerplay,2,3,Bowler A,28.17,135.51,2,0
43487,09-Jul-23,Neutral,Death,17,5,Bowler A,34.15,125.13,2,0
66160,08-Nov-22,Neutral,Death,16,5,Bowler B,41.62,150.76,2,0
20304,27-Jan-22,Bowling,Death,19,2,Bowler B,31.98,166.83,6,0
97475,15-Nov-23,Batting,Powerplay,6,6,Bowler A,21.92,119.18,1,0
67149,12-Nov-23,Batting,Powerplay,4,5,Bowler A,33.2,107.45,0,0
45909,09-Sep-22,Batting,Death,17,5,Bowler A,46.79,140.62,0,1
76553,09-Jun-22,Batting,Powerplay,2,1,Bowler B,25.35,131.21,6,0
28452,30-Aug-22,Bowling,Death,16,1,Bowler A,39.49,181.12,0,1
65569,23-Jun-23,Neutral,Powerplay,5,5,Bowler B,29.93,139.06,1,0
91948,16-Jan-22,Neutral,Powerplay,5,4,Bowler A,22.21,129.99,2,0
47158,02-Oct-23,Bowling,Death,18,1,Bowler A,24.22,136.23,0,0
91948,16-Jan-22,Neutral,Powerplay,5,6,Bowler A,29.95,98.6,0,1
30316,16-Jul-22,Batting,Death,18,4,Bowler A,58.33,189.1,0,0
86295,16-Nov-22,Neutral,Powerplay,4,4,Bowler A,23.33,130.58,0,1
39350,26-Aug-23,Batting,Death,17,4,Bowler B,36.69,133.32,2,0
97954,09-May-23,Batting,Death,20,3,Bowler A,26.99,156.62,4,0
15812,01-Jan-23,Batting,Death,17,1,Bowler A,41.49,166.22,0,0
64748,13-Nov-23,Bowling,Powerplay,3,1,Bowler A,32.12,187.79,2,0
19963,30-Apr-23,Batting,Death,16,1,Bowler B,32.06,154.01,6,0
63625,04-May-22,Batting,Death,18,4,Bowler B,33.42,179.02,3,0
53617,09-Oct-22,Neutral,Powerplay,4,6,Bowler A,15.48,145.39,0,0
53168,25-Jun-23,Batting,Powerplay,3,1,Bowler B,17,117.7,1,0
46292,09-Mar-23,Neutral,Death,19,5,Bowler B,19.82,159.93,2,0
60710,15-Mar-22,Batting,Powerplay,2,6,Bowler B,21.31,134.96,0,0
14311,02-Jul-22,Batting,Death,16,2,Bowler A,21.09,140.35,0,0
49321,23-Oct-22,Batting,Powerplay,5,2,Bowler A,27.53,156.84,2,0
71331,19-Feb-22,Neutral,Powerplay,6,6,Bowler B,2.87,141.91,0,1
66233,13-Nov-23,Neutral,Powerplay,3,6,Bowler A,41.05,166.3,1,0
65569,23-Jun-23,Neutral,Death,16,2,Bowler B,41.61,154.68,0,1
82799,28-Aug-23,Batting,Death,16,2,Bowler B,39.86,192.14,4,0
65569,23-Jun-23,Neutral,Death,17,4,Bowler B,39.47,114.23,0,0
11935,28-Jan-23,Batting,Death,17,5,Bowler B,37.55,173.87,6,0
84935,01-Mar-23,Neutral,Powerplay,4,5,Bowler B,18.23,97.94,4,0
14311,02-Jul-22,Batting,Powerplay,4,5,Bowler A,31.9,156.51,0,0
15812,01-Jan-23,Batting,Powerplay,2,1,Bowler A,18.49,145.81,0,0
85561,18-Oct-22,Neutral,Death,16,5,Bowler B,39.37,147.18,2,0
51568,17-Sep-22,Neutral,Death,19,3,Bowler A,41.78,140.24,0,0
82799,28-Aug-23,Batting,Death,16,6,Bowler B,35,138.85,0,1
96402,30-Nov-23,Batting,Powerplay,5,2,Bowler A,27.44,143.35,1,0
42535,09-Aug-22,Bowling,Death,17,6,Bowler A,29.13,146.28,0,1
27857,13-Jan-23,Batting,Death,17,2,Bowler B,24.73,153.41,0,0
91588,19-Feb-23,Bowling,Death,20,1,Bowler A,37.63,115.91,1,0
90893,15-May-22,Batting,Death,20,2,Bowler B,38.41,187.57,6,0
13271,03-Mar-23,Bowling,Powerplay,2,5,Bowler A,25.17,129.78,0,0
14311,02-Jul-22,Batting,Death,16,1,Bowler A,41.72,119.99,4,0
15313,14-Oct-22,Batting,Death,18,4,Bowler A,28.09,170.9,0,0
97154,24-Nov-22,Batting,Powerplay,6,4,Bowler B,28.23,163.61,0,0
97154,24-Nov-22,Batting,Death,20,6,Bowler B,30.21,198.78,6,0
39738,18-Sep-23,Neutral,Powerplay,6,6,Bowler B,32.66,111.27,0,0
76351,26-Nov-23,Batting,Powerplay,6,1,Bowler B,32.17,127.49,2,0
60345,08-Feb-22,Batting,Death,20,6,Bowler A,34.08,146.5,3,0
84637,29-Jul-22,Batting,Death,19,1,Bowler A,30.86,171.42,1,0
95473,11-Dec-22,Batting,Death,18,1,Bowler A,31.07,122.74,1,0
93087,21-Apr-22,Batting,Death,19,1,Bowler A,40.39,169.57,2,0
44207,26-Jan-22,Neutral,Death,17,5,Bowler A,22.88,156.5,0,1
15812,01-Jan-23,Batting,Powerplay,4,4,Bowler A,29.34,136.26,0,0
40988,16-Feb-23,Neutral,Death,18,1,Bowler A,32.27,171.28,0,1
36649,28-Aug-23,Batting,Powerplay,3,2,Bowler A,17.7,90.53,1,0
53617,09-Oct-22,Neutral,Powerplay,4,5,Bowler A,22.87,184.87,0,0
42535,09-Aug-22,Bowling,Powerplay,4,2,Bowler A,23.27,128.88,1,0
89756,12-Jun-22,Batting,Powerplay,1,1,Bowler B,29.01,98.84,0,0
93324,01-May-23,Batting,Powerplay,4,3,Bowler B,31.29,111.48,0,0
52154,07-Aug-23,Neutral,Death,17,6,Bowler B,29.03,152.21,2,0
49321,23-Oct-22,Batting,Powerplay,3,3,Bowler A,18.68,139.14,0,0
26066,18-Sep-23,Neutral,Death,19,5,Bowler B,38.29,138.52,1,0
64380,15-Mar-22,Neutral,Powerplay,6,2,Bowler B,10.78,129.54,0,0
82131,05-May-23,Bowling,Powerplay,2,3,Bowler B,28.21,136.01,0,0
41422,29-Jul-23,Batting,Death,18,5,Bowler A,43.93,186.59,4,0
61516,01-Feb-23,Bowling,Powerplay,5,6,Bowler B,31.06,145.12,0,0
36872,14-May-22,Neutral,Death,17,4,Bowler A,18.97,134.32,2,0
44020,18-Apr-22,Neutral,Powerplay,6,1,Bowler A,13.9,147.16,0,0
98223,20-Apr-23,Bowling,Powerplay,4,4,Bowler A,23.64,110.99,0,0
34599,22-Jan-22,Neutral,Death,16,6,Bowler B,36.89,123.88,0,1
92486,28-Jan-23,Neutral,Death,16,2,Bowler B,49.57,119.52,2,0
77194,29-Jan-23,Neutral,Death,16,3,Bowler A,49.66,140.44,4,0
91991,05-Jun-23,Neutral,Death,17,1,Bowler A,49.31,144.8,1,0
85561,18-Oct-22,Neutral,Powerplay,3,4,Bowler B,23.5,127.8,4,0
30193,26-Dec-22,Batting,Death,20,2,Bowler B,26.4,141.09,0,1
20129,26-May-23,Batting,Death,19,5,Bowler A,33.34,145.57,0,0
52154,07-Aug-23,Neutral,Powerplay,2,4,Bowler B,35.14,159.38,2,0
49994,26-Jun-22,Bowling,Powerplay,3,6,Bowler A,40.65,123.9,3,0
68914,20-Apr-22,Bowling,Powerplay,2,4,Bowler B,22.85,129.49,1,0
20547,12-Oct-23,Bowling,Death,19,2,Bowler B,41.75,152.81,0,0
64748,13-Nov-23,Bowling,Death,20,3,Bowler A,44.45,175.33,0,0
34644,29-Aug-23,Neutral,Powerplay,2,2,Bowler B,24.33,136.37,2,0
49994,26-Jun-22,Bowling,Death,16,1,Bowler A,39.61,176.02,1,0
66478,22-Mar-23,Neutral,Powerplay,3,3,Bowler B,25.18,130.46,3,0
91588,19-Feb-23,Bowling,Death,19,4,Bowler A,33.27,141.28,0,0
30193,26-Dec-22,Batting,Powerplay,3,4,Bowler B,26.25,167.79,0,0
70824,30-Aug-23,Batting,Death,17,3,Bowler A,36.96,131.92,1,0
92124,03-Oct-23,Neutral,Death,20,1,Bowler B,32.06,135.12,4,0
53168,25-Jun-23,Batting,Powerplay,2,4,Bowler B,38.71,103.6,2,0
25078,22-Oct-22,Neutral,Powerplay,1,6,Bowler A,29.03,122.67,1,0
35185,16-May-22,Batting,Death,19,2,Bowler B,50.74,143.08,4,0
39545,12-Sep-22,Batting,Death,17,3,Bowler A,51.35,176.23,1,0
84637,29-Jul-22,Batting,Powerplay,1,3,Bowler A,30.54,158.51,1,0
46292,09-Mar-23,Neutral,Powerplay,2,1,Bowler B,41.81,131.83,1,0
67541,20-Feb-23,Neutral,Powerplay,6,6,Bowler B,19.08,129.52,4,0
20129,26-May-23,Batting,Powerplay,5,2,Bowler A,11.89,134.7,0,0
69902,03-Apr-23,Bowling,Death,17,3,Bowler A,54.45,143.09,0,0
39550,06-Jun-23,Neutral,Death,17,6,Bowler A,21.59,143.61,2,0
69821,08-Mar-23,Neutral,Death,19,4,Bowler B,32.23,148.58,0,1
66478,22-Mar-23,Neutral,Death,17,3,Bowler B,34.1,175.24,0,1
97154,24-Nov-22,Batting,Death,20,4,Bowler B,30.73,113.07,2,0
12853,08-Jul-22,Bowling,Death,16,3,Bowler B,19.27,138.77,2,0
24878,07-Jan-22,Neutral,Death,17,5,Bowler B,39.59,123.16,0,1
86295,16-Nov-22,Neutral,Powerplay,1,1,Bowler A,32.31,146.09,0,0
97235,27-Oct-22,Batting,Powerplay,3,3,Bowler A,26.66,142.63,4,0
49994,26-Jun-22,Bowling,Powerplay,1,1,Bowler A,29.32,109.27,0,1
86295,16-Nov-22,Neutral,Powerplay,1,2,Bowler A,32.45,126.84,0,0
36649,28-Aug-23,Batting,Death,16,5,Bowler A,40.12,146.63,2,0
67541,20-Feb-23,Neutral,Powerplay,2,2,Bowler B,33.56,130.73,1,0
64380,15-Mar-22,Neutral,Death,18,5,Bowler B,26.98,139.91,1,0
98177,18-Jul-22,Neutral,Death,20,2,Bowler A,41.93,161.65,1,0
19921,24-May-22,Batting,Powerplay,3,6,Bowler A,18.12,152.85,3,0
67541,20-Feb-23,Neutral,Death,20,2,Bowler B,46.21,164.71,0,1
28452,30-Aug-22,Bowling,Powerplay,4,6,Bowler A,21.86,152.17,0,0
84264,14-Sep-22,Batting,Death,16,5,Bowler B,48.06,154.82,0,0
27857,13-Jan-23,Batting,Powerplay,3,1,Bowler B,31.67,113.5,0,0
16473,05-Dec-22,Neutral,Powerplay,2,3,Bowler B,37.71,137.99,3,0
46292,09-Mar-23,Neutral,Death,19,3,Bowler B,27.12,159.81,1,0
78619,19-Oct-23,Batting,Death,16,4,Bowler A,40.1,169.96,0,0
